,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,TOTAL,Código de entidad,Código de sector,Tipo de gasto,Entidad,Sector,Cuenta,Subcuenta,Objeto,Ordinal,Rubro
440,4101.0,1500.0,16.0,53107a,221784077.0,4105,41,Inversión,Centro de memoria histórica,Inclusión social y reconciliación,"Atención, asistencia y reparación integral a las víctimas",Intersubsectorial desarrollo social,Implementacion de las acciones de memoria historica a nivel nacional,5. convergencia regional/ a dialogo memoria convivencia y reconciliacion para la reconstrucción del tejido social,5. convergencia regional/ a dialogo memoria convivencia y reconciliacion para la reconstrucción del tejido social
441,4101.0,1500.0,17.0,53107a,458693313.0,4105,41,Inversión,Centro de memoria histórica,Inclusión social y reconciliación,"Atención, asistencia y reparación integral a las víctimas",Intersubsectorial desarrollo social,Fortalecimiento de procesos de memoria historica a nivel nacional,5 convergencia regional/a diálogo memoria convivencia y reconciliación para la reconstruccion del tejido social,5 convergencia regional/a diálogo memoria convivencia y reconciliación para la reconstruccion del tejido social
442,4101.0,1500.0,18.0,53107a,377065404.0,4105,41,Inversión,Centro de memoria histórica,Inclusión social y reconciliación,"Atención, asistencia y reparación integral a las víctimas",Intersubsectorial desarrollo social,Implementacion de acciones del museo de memoria a nivel nacional,5. convergencia regional a dialogo memoria convivencia y reconciliación para la reconstruccion del tejido social,5. convergencia regional a dialogo memoria convivencia y reconciliación para la reconstruccion del tejido social
443,4101.0,1500.0,19.0,53107a,375466881.0,4105,41,Inversión,Centro de memoria histórica,Inclusión social y reconciliación,"Atención, asistencia y reparación integral a las víctimas",Intersubsectorial desarrollo social,Consolidacion del archivo de los derechos humanos. memoria historica y conflicto armado y colecciones de derechos humanos y derecho internacional humanitario nacional,5. convergencia regional/ diálogo. memoria convivencia y reconciliación para la reconstruccion del tejido social,5. convergencia regional/ diálogo. memoria convivencia y reconciliación para la reconstruccion del tejido social
444,4199.0,1500.0,2.0,53105b,536784001.0,4105,41,Inversión,Centro de memoria histórica,Inclusión social y reconciliación,Fortalecimiento de la gestión y dirección del sector inclusión social y reconciliación,Intersubsectorial desarrollo social,Consolidacion de la plataforma tecnologica para la adecuada gestion de la informacion del centro nacional de memoria historica a nivel nacional,5 convergencia regional/e entidades públicas territoriales y nacionales fortalecidas,5 convergencia regional/e entidades públicas territoriales y nacionales fortalecidas
445,1.0,1.0,1.0,,3123464536.0,4201,42,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,Inteligencia,Gastos de personal,Planta de personal permanente,Salario,,Salario
446,1.0,1.0,2.0,,2876535464.0,4201,42,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,Inteligencia,Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nomina,,Contribuciones inherentes a la nomina
447,3.0,3.0,1.0,999,3772292611.0,4201,42,Funcionamiento,Departamento administrativo dirección nacional de inteligencia,Inteligencia,Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias distribución previo concepto dgppn,Otras transferencias distribución previo concepto dgppn
448,4201.0,100.0,7.0,20107d,1000000000.0,4201,42,Inversión,Departamento administrativo dirección nacional de inteligencia,Inteligencia,Desarrollo de inteligencia estratégica y contrainteligencia de estado,Intersubsectorial defensa y seguridad,Actualización de los servicios de tecnologías de la información y de las comunicaciones en materia de inteligencia estratégica a nivel nacional 2 seguridad humana y justicia social/ d inteligencia,Estratégica más efectiva. transparente y al servicio de la protección de la vida. derechos y libertades,Estratégica más efectiva. transparente y al servicio de la protección de la vida. derechos y libertades
449,4301.0,1604.0,13.0,20203b,92092959877.0,4301,43,Inversión,Ministerio del deporte,Deporte y recreación,"Fomento a la recreación, la actividad física y el deporte para desarrollar entornos de convivencia y paz",Recreación y deporte,Fortalecimiento del deporte y la educacion fisica de los ninos. ninas y adolescentes en etapa escolar nacional,2. seguridad humana y justicia social/ b. resignificación de la jornada escolar más que tiempo,2. seguridad humana y justicia social/ b. resignificación de la jornada escolar más que tiempo
450,4302.0,1604.0,26.0,20303e,40930204390.0,4301,43,Inversión,Ministerio del deporte,Deporte y recreación,Formación y preparación de deportistas,Recreación y deporte,Desarrollo del deporte olímpico. paralimpico y nivel mundial para el posicionamiento y liderazgo deportivo nacional,2 seguridad humana y justicia social e atletas y paratletas como embajadores de paz en el mundo,2 seguridad humana y justicia social e atletas y paratletas como embajadores de paz en el mundo
451,4302.0,1604.0,28.0,20303a,71627857681.0,4301,43,Inversión,Ministerio del deporte,Deporte y recreación,Formación y preparación de deportistas,Recreación y deporte,Apoyo de la infraestructura deportiva recreativa y de alta competencia en colombia nacional,2 seguridad humana y justicia social a democratizar el acceso de la población al deporte la recreación y la actividad física,2 seguridad humana y justicia social a democratizar el acceso de la población al deporte la recreación y la actividad física
452,4603.0,1500.0,1.0,702020,202000000000.0,4601,46,Inversión,Ministerio de igualdad y equidad,Igualdad y equidad,Cierre de brechas de desigualdad e inequidad para el goce efectivo de derechos fundamentales de los sujetos de especial protección constitucional,Intersubsectorial desarrollo social,Fortalecimiento de las acciones que garanticen el goce efectivo del derecho a la igualdad de los sujetos de especial protección a nivel nacional,7. actores diferenciales para el cambio /2 construccion de tejido social diverso con garantía de derechos y sin discriminacion,7. actores diferenciales para el cambio /2 construccion de tejido social diverso con garantía de derechos y sin discriminacion
453,2.0,,,,151040651.0,4603,46,Funcionamiento,Instituto nacional para sordos (insor),Igualdad y equidad,Adquisición de bienes y servicios,,,,Adquisición de bienes y servicios
454,4601.0,1500.0,1.0,707010,286186893.0,4603,46,Inversión,Instituto nacional para sordos (insor),Igualdad y equidad,Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad sector igualdad y equidad,Intersubsectorial desarrollo social,Mejoramiento de herramientas y orientaciones para el acceso al goce efectivo de derechos de la población sorda nacional,7 actores diferenciales para el cambio /1. una gobernanza sólida para potenciar la garantia de derechos de la población con discapacidad,7 actores diferenciales para el cambio /1. una gobernanza sólida para potenciar la garantia de derechos de la población con discapacidad
455,4601.0,1500.0,2.0,707010,58448983.0,4603,46,Inversión,Instituto nacional para sordos (insor),Igualdad y equidad,Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad sector igualdad y equidad,Intersubsectorial desarrollo social,Mejoramiento de los procesos de atención para el beneficio de las personas con discapacidad visual a nivel nacional,7. actores diferenciales para el cambio 1. una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad,7. actores diferenciales para el cambio 1. una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad
456,4699.0,1500.0,1.0,707010,297670996.0,4603,46,Inversión,Instituto nacional para sordos (insor),Igualdad y equidad,Fortalecimiento de la gestión y dirección del sector igualdad y equidad,Intersubsectorial desarrollo social,Fortalecimiento de la gestión institucional del insor para la consecución de objetivos nacional,7 actores diferenciales para el cambio 1 una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad,7 actores diferenciales para el cambio 1 una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad
457,4699.0,1500.0,2.0,707010,72546675.0,4603,46,Inversión,Instituto nacional para sordos (insor),Igualdad y equidad,Fortalecimiento de la gestión y dirección del sector igualdad y equidad,Intersubsectorial desarrollo social,Optimización de las capacidades institucionales para fortalecer la gestión de los procesos a nivel nacional,7 actores diferenciales para el cambio i una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad,7 actores diferenciales para el cambio i una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad
458,4601.0,1500.0,2.0,707010,183129874.0,4604,46,Inversión,Instituto nacional para ciegos (inci),Igualdad y equidad,Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad sector igualdad y equidad,Intersubsectorial desarrollo social,Mejoramiento de los procesos de atención para el beneficio de las personas con discapacidad visual a nivel nacional,7. actores diferenciales para el cambio 1. una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad,7. actores diferenciales para el cambio 1. una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad
459,4699.0,1500.0,2.0,707010,266038769.0,4604,46,Inversión,Instituto nacional para ciegos (inci),Igualdad y equidad,Fortalecimiento de la gestión y dirección del sector igualdad y equidad,Intersubsectorial desarrollo social,Optimización de las capacidades institucionales para fortalecer la gestión de los procesos a nivel nacional,7 actores diferenciales para el cambio i una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad,7 actores diferenciales para el cambio i una gobernanza sólida para potenciar la garantía de derechos de la población con discapacidad
460,,,,,16667848243.0,2501,25,No identificado,Procuraduría general de la nación,Organismos de control,,,,,
461,,,,,550000000.0,2502,25,No identificado,Defensoría del pueblo,Organismos de control,,,,,
462,,,,,11045594993.0,2601,25,No identificado,Contraloría general de la república,Organismos de control,,,,,
